date,store_id,revenue,day_of_week,month,is_holiday,is_promo,store_city,store_state,store_region,population_density,median_income
2024-08-16,S005,4530.27,4,8,0,0,Phoenix,AZ,West,Medium,Medium
2024-08-17,S005,4939.06,5,8,0,0,Phoenix,AZ,West,Medium,Medium
2024-08-18,S005,4548.31,6,8,0,0,Phoenix,AZ,West,Medium,Medium
2024-08-19,S005,4618.98,0,8,0,1,Phoenix,AZ,West,Medium,Medium
2024-08-20,S005,2820.65,1,8,0,0,Phoenix,AZ,West,Medium,Medium
2024-08-21,S005,3398.47,2,8,0,0,Phoenix,AZ,West,Medium,Medium
2024-08-22,S005,3811.52,3,8,0,0,Phoenix,AZ,West,Medium,Medium
2024-08-23,S005,4850.99,4,8,0,1,Phoenix,AZ,West,Medium,Medium
2024-08-24,S005,5350.91,5,8,0,0,Phoenix,AZ,West,Medium,Medium
2024-08-25,S005,5794.39,6,8,0,0,Phoenix,AZ,West,Medium,Medium
2024-08-26,S005,3209.18,0,8,0,0,Phoenix,AZ,West,Medium,Medium
2024-08-27,S005,2899.58,1,8,0,0,Phoenix,AZ,West,Medium,Medium
2024-08-28,S005,2900.15,2,8,0,0,Phoenix,AZ,West,Medium,Medium
2024-08-29,S005,3386.25,3,8,0,0,Phoenix,AZ,West,Medium,Medium
2024-08-30,S005,4573.7,4,8,0,0,Phoenix,AZ,West,Medium,Medium
2024-08-31,S005,5145.96,5,8,0,0,Phoenix,AZ,West,Medium,Medium
2024-09-01,S005,4975.02,6,9,0,1,Phoenix,AZ,West,Medium,Medium
2024-09-02,S005,4600.15,0,9,1,1,Phoenix,AZ,West,Medium,Medium
2024-09-03,S005,3103.99,1,9,0,0,Phoenix,AZ,West,Medium,Medium
2024-09-04,S005,3049.8,2,9,0,0,Phoenix,AZ,West,Medium,Medium
2024-09-05,S005,3600.6,3,9,0,0,Phoenix,AZ,West,Medium,Medium
2024-09-06,S005,4214.5,4,9,0,0,Phoenix,AZ,West,Medium,Medium
2024-09-07,S005,4161.06,5,9,0,0,Phoenix,AZ,West,Medium,Medium
2024-09-08,S005,4043.99,6,9,0,0,Phoenix,AZ,West,Medium,Medium
2024-09-09,S005,3045.01,0,9,0,0,Phoenix,AZ,West,Medium,Medium
2024-09-10,S005,2610.68,1,9,0,0,Phoenix,AZ,West,Medium,Medium
2024-09-11,S005,2907.91,2,9,0,0,Phoenix,AZ,West,Medium,Medium
2024-09-12,S005,3016.43,3,9,0,0,Phoenix,AZ,West,Medium,Medium
2024-09-13,S005,3538.48,4,9,0,0,Phoenix,AZ,West,Medium,Medium
2024-09-14,S005,4438.35,5,9,0,0,Phoenix,AZ,West,Medium,Medium
2024-09-15,S005,6475.2,6,9,0,1,Phoenix,AZ,West,Medium,Medium
2024-09-16,S005,2561.66,0,9,0,0,Phoenix,AZ,West,Medium,Medium
2024-09-17,S005,2670.2,1,9,0,0,Phoenix,AZ,West,Medium,Medium
2024-09-18,S005,2937.55,2,9,0,0,Phoenix,AZ,West,Medium,Medium
2024-09-19,S005,3631.88,3,9,0,0,Phoenix,AZ,West,Medium,Medium
2024-09-20,S005,5561.2,4,9,0,1,Phoenix,AZ,West,Medium,Medium
2024-09-21,S005,4127.86,5,9,0,0,Phoenix,AZ,West,Medium,Medium
2024-09-22,S005,4091.67,6,9,0,0,Phoenix,AZ,West,Medium,Medium
2024-09-23,S005,2612.99,0,9,0,0,Phoenix,AZ,West,Medium,Medium
2024-09-24,S005,2833.72,1,9,0,0,Phoenix,AZ,West,Medium,Medium
2024-09-25,S005,3500.5,2,9,0,0,Phoenix,AZ,West,Medium,Medium
2024-09-26,S005,3415.27,3,9,0,0,Phoenix,AZ,West,Medium,Medium
2024-09-27,S005,5268.23,4,9,0,1,Phoenix,AZ,West,Medium,Medium
2024-09-28,S005,5225.64,5,9,0,0,Phoenix,AZ,West,Medium,Medium
2024-09-29,S005,5427.33,6,9,0,1,Phoenix,AZ,West,Medium,Medium
2024-09-30,S005,2819.54,0,9,0,0,Phoenix,AZ,West,Medium,Medium
2024-10-01,S005,2874.41,1,10,0,0,Phoenix,AZ,West,Medium,Medium
2024-10-02,S005,3110.03,2,10,0,0,Phoenix,AZ,West,Medium,Medium
2024-10-03,S005,3515.19,3,10,0,0,Phoenix,AZ,West,Medium,Medium
2024-10-04,S005,4491.78,4,10,0,0,Phoenix,AZ,West,Medium,Medium
2024-10-05,S005,6043.17,5,10,0,1,Phoenix,AZ,West,Medium,Medium
2024-10-06,S005,4856.86,6,10,0,0,Phoenix,AZ,West,Medium,Medium
2024-10-07,S005,3141.36,0,10,0,0,Phoenix,AZ,West,Medium,Medium
2024-10-08,S005,2709.33,1,10,0,0,Phoenix,AZ,West,Medium,Medium
2024-10-09,S005,3075.94,2,10,0,0,Phoenix,AZ,West,Medium,Medium
2024-10-10,S005,3303.88,3,10,0,0,Phoenix,AZ,West,Medium,Medium
2024-10-11,S005,4333.45,4,10,0,0,Phoenix,AZ,West,Medium,Medium
2024-10-12,S005,5160.02,5,10,0,0,Phoenix,AZ,West,Medium,Medium
2024-10-13,S005,4150.16,6,10,0,0,Phoenix,AZ,West,Medium,Medium
2024-10-14,S005,3306.1,0,10,0,0,Phoenix,AZ,West,Medium,Medium
2024-10-15,S005,3169.77,1,10,0,0,Phoenix,AZ,West,Medium,Medium
2024-10-16,S005,3476.1,2,10,0,0,Phoenix,AZ,West,Medium,Medium
2024-10-17,S005,4034.98,3,10,0,0,Phoenix,AZ,West,Medium,Medium
2024-10-18,S005,4168.42,4,10,0,0,Phoenix,AZ,West,Medium,Medium
2024-10-19,S005,5296.95,5,10,0,0,Phoenix,AZ,West,Medium,Medium
2024-10-20,S005,4282.43,6,10,0,0,Phoenix,AZ,West,Medium,Medium
2024-10-21,S005,3113.7,0,10,0,0,Phoenix,AZ,West,Medium,Medium
2024-10-22,S005,2972.72,1,10,0,0,Phoenix,AZ,West,Medium,Medium
2024-10-23,S005,3010.0,2,10,0,0,Phoenix,AZ,West,Medium,Medium
2024-10-24,S005,3836.34,3,10,0,0,Phoenix,AZ,West,Medium,Medium
2024-10-25,S005,5885.94,4,10,0,1,Phoenix,AZ,West,Medium,Medium
2024-10-26,S005,5425.97,5,10,0,0,Phoenix,AZ,West,Medium,Medium
2024-10-27,S005,3769.93,6,10,0,1,Phoenix,AZ,West,Medium,Medium
2024-10-28,S005,2955.01,0,10,0,0,Phoenix,AZ,West,Medium,Medium
2024-10-29,S005,2993.43,1,10,0,0,Phoenix,AZ,West,Medium,Medium
2024-10-30,S005,3750.93,2,10,0,0,Phoenix,AZ,West,Medium,Medium
2024-10-31,S005,3032.53,3,10,0,0,Phoenix,AZ,West,Medium,Medium
2024-11-01,S005,4723.21,4,11,0,0,Phoenix,AZ,West,Medium,Medium
2024-11-02,S005,5916.64,5,11,0,0,Phoenix,AZ,West,Medium,Medium
2024-11-03,S005,6719.39,6,11,0,0,Phoenix,AZ,West,Medium,Medium
2024-11-04,S005,3948.18,0,11,0,0,Phoenix,AZ,West,Medium,Medium
2024-11-05,S005,3807.01,1,11,0,0,Phoenix,AZ,West,Medium,Medium
2024-11-06,S005,3123.73,2,11,0,0,Phoenix,AZ,West,Medium,Medium
2024-11-07,S005,6333.92,3,11,0,1,Phoenix,AZ,West,Medium,Medium
2024-11-08,S005,5424.9,4,11,0,0,Phoenix,AZ,West,Medium,Medium
2024-11-09,S005,7765.78,5,11,0,1,Phoenix,AZ,West,Medium,Medium
2024-11-10,S005,6473.13,6,11,0,0,Phoenix,AZ,West,Medium,Medium
2024-11-11,S005,4544.03,0,11,0,0,Phoenix,AZ,West,Medium,Medium
2024-11-12,S005,3337.13,1,11,0,0,Phoenix,AZ,West,Medium,Medium
2024-11-13,S005,3859.39,2,11,0,0,Phoenix,AZ,West,Medium,Medium
2024-11-14,S005,5350.74,3,11,0,1,Phoenix,AZ,West,Medium,Medium
2024-11-15,S005,6149.14,4,11,0,0,Phoenix,AZ,West,Medium,Medium
2024-11-16,S005,5929.26,5,11,0,0,Phoenix,AZ,West,Medium,Medium
2024-11-17,S005,5413.81,6,11,0,0,Phoenix,AZ,West,Medium,Medium
2024-11-18,S005,4725.56,0,11,0,0,Phoenix,AZ,West,Medium,Medium
2024-11-19,S005,3905.91,1,11,0,0,Phoenix,AZ,West,Medium,Medium
2024-11-20,S005,4334.0,2,11,0,0,Phoenix,AZ,West,Medium,Medium
2024-11-21,S005,5289.98,3,11,0,0,Phoenix,AZ,West,Medium,Medium
2024-11-22,S005,5327.42,4,11,0,0,Phoenix,AZ,West,Medium,Medium
2024-11-23,S005,7547.56,5,11,0,1,Phoenix,AZ,West,Medium,Medium
2024-11-24,S005,6189.86,6,11,0,0,Phoenix,AZ,West,Medium,Medium
2024-11-25,S005,3489.39,0,11,0,0,Phoenix,AZ,West,Medium,Medium
2024-11-26,S005,3406.76,1,11,0,0,Phoenix,AZ,West,Medium,Medium
2024-11-27,S005,4334.51,2,11,0,0,Phoenix,AZ,West,Medium,Medium
2024-11-28,S005,5423.47,3,11,1,0,Phoenix,AZ,West,Medium,Medium
2024-11-29,S005,11172.34,4,11,1,1,Phoenix,AZ,West,Medium,Medium
2024-11-30,S005,7865.92,5,11,0,0,Phoenix,AZ,West,Medium,Medium
2024-12-01,S005,6799.83,6,12,0,0,Phoenix,AZ,West,Medium,Medium
2024-12-02,S005,4600.25,0,12,0,0,Phoenix,AZ,West,Medium,Medium
2024-12-03,S005,4348.26,1,12,0,0,Phoenix,AZ,West,Medium,Medium
2024-12-04,S005,4062.15,2,12,0,0,Phoenix,AZ,West,Medium,Medium
2024-12-05,S005,5160.65,3,12,0,0,Phoenix,AZ,West,Medium,Medium
2024-12-06,S005,6162.54,4,12,0,0,Phoenix,AZ,West,Medium,Medium
2024-12-07,S005,6628.88,5,12,0,0,Phoenix,AZ,West,Medium,Medium
2024-12-08,S005,7262.63,6,12,0,0,Phoenix,AZ,West,Medium,Medium
2024-12-09,S005,5139.36,0,12,0,0,Phoenix,AZ,West,Medium,Medium
2024-12-10,S005,4157.96,1,12,0,0,Phoenix,AZ,West,Medium,Medium
2024-12-11,S005,4814.65,2,12,0,0,Phoenix,AZ,West,Medium,Medium
2024-12-12,S005,4094.97,3,12,0,0,Phoenix,AZ,West,Medium,Medium
2024-12-13,S005,7084.54,4,12,0,0,Phoenix,AZ,West,Medium,Medium
2024-12-14,S005,6785.78,5,12,0,0,Phoenix,AZ,West,Medium,Medium
2024-12-15,S005,7476.27,6,12,0,0,Phoenix,AZ,West,Medium,Medium
2024-12-16,S005,4106.26,0,12,0,0,Phoenix,AZ,West,Medium,Medium
2024-12-17,S005,4340.59,1,12,0,0,Phoenix,AZ,West,Medium,Medium
2024-12-18,S005,4596.39,2,12,0,0,Phoenix,AZ,West,Medium,Medium
2024-12-19,S005,4787.49,3,12,0,0,Phoenix,AZ,West,Medium,Medium
2024-12-20,S005,5948.28,4,12,0,0,Phoenix,AZ,West,Medium,Medium
2024-12-21,S005,6911.13,5,12,0,0,Phoenix,AZ,West,Medium,Medium
2024-12-22,S005,5349.89,6,12,0,0,Phoenix,AZ,West,Medium,Medium
2024-12-23,S005,4094.66,0,12,0,0,Phoenix,AZ,West,Medium,Medium
2024-12-24,S005,7209.71,1,12,1,1,Phoenix,AZ,West,Medium,Medium
2024-12-25,S005,7197.7,2,12,1,1,Phoenix,AZ,West,Medium,Medium
2024-12-26,S005,4637.42,3,12,0,0,Phoenix,AZ,West,Medium,Medium
2024-12-27,S005,6113.93,4,12,0,0,Phoenix,AZ,West,Medium,Medium
2024-12-28,S005,6451.43,5,12,0,0,Phoenix,AZ,West,Medium,Medium
2024-12-29,S005,6383.88,6,12,0,0,Phoenix,AZ,West,Medium,Medium
2024-12-30,S005,6058.25,0,12,0,1,Phoenix,AZ,West,Medium,Medium
2024-12-31,S005,9910.69,1,12,1,1,Phoenix,AZ,West,Medium,Medium
2025-01-01,S005,7323.54,2,1,1,1,Phoenix,AZ,West,Medium,Medium
2025-01-02,S005,3650.18,3,1,0,0,Phoenix,AZ,West,Medium,Medium
2025-01-03,S005,4111.42,4,1,0,0,Phoenix,AZ,West,Medium,Medium
2025-01-04,S005,4397.54,5,1,0,0,Phoenix,AZ,West,Medium,Medium
2025-01-05,S005,5055.18,6,1,0,0,Phoenix,AZ,West,Medium,Medium
2025-01-06,S005,3538.36,0,1,0,0,Phoenix,AZ,West,Medium,Medium
2025-01-07,S005,2978.23,1,1,0,0,Phoenix,AZ,West,Medium,Medium
2025-01-08,S005,3066.04,2,1,0,0,Phoenix,AZ,West,Medium,Medium
2025-01-09,S005,3865.46,3,1,0,0,Phoenix,AZ,West,Medium,Medium
2025-01-10,S005,3947.74,4,1,0,0,Phoenix,AZ,West,Medium,Medium
2025-01-11,S005,4574.36,5,1,0,1,Phoenix,AZ,West,Medium,Medium
2025-01-12,S005,4531.18,6,1,0,0,Phoenix,AZ,West,Medium,Medium
2025-01-13,S005,2760.28,0,1,0,0,Phoenix,AZ,West,Medium,Medium
2025-01-14,S005,2738.82,1,1,0,0,Phoenix,AZ,West,Medium,Medium
2025-01-15,S005,3767.14,2,1,0,0,Phoenix,AZ,West,Medium,Medium
2025-01-16,S005,3996.45,3,1,0,0,Phoenix,AZ,West,Medium,Medium
2025-01-17,S005,3856.03,4,1,0,0,Phoenix,AZ,West,Medium,Medium
2025-01-18,S005,3944.12,5,1,0,0,Phoenix,AZ,West,Medium,Medium
2025-01-19,S005,4312.64,6,1,0,0,Phoenix,AZ,West,Medium,Medium
2025-01-20,S005,5405.92,0,1,1,0,Phoenix,AZ,West,Medium,Medium
2025-01-21,S005,3360.41,1,1,0,0,Phoenix,AZ,West,Medium,Medium
2025-01-22,S005,2950.47,2,1,0,0,Phoenix,AZ,West,Medium,Medium
2025-01-23,S005,3924.39,3,1,0,0,Phoenix,AZ,West,Medium,Medium
2025-01-24,S005,4141.9,4,1,0,0,Phoenix,AZ,West,Medium,Medium
2025-01-25,S005,4682.95,5,1,0,0,Phoenix,AZ,West,Medium,Medium
2025-01-26,S005,5180.86,6,1,0,0,Phoenix,AZ,West,Medium,Medium
2025-01-27,S005,2950.93,0,1,0,0,Phoenix,AZ,West,Medium,Medium
2025-01-28,S005,2720.85,1,1,0,0,Phoenix,AZ,West,Medium,Medium
2025-01-29,S005,3281.0,2,1,0,0,Phoenix,AZ,West,Medium,Medium
2025-01-30,S005,3287.58,3,1,0,0,Phoenix,AZ,West,Medium,Medium
2025-01-31,S005,5192.26,4,1,0,1,Phoenix,AZ,West,Medium,Medium
2025-02-01,S005,4779.72,5,2,0,0,Phoenix,AZ,West,Medium,Medium
2025-02-02,S005,6074.7,6,2,0,1,Phoenix,AZ,West,Medium,Medium
2025-02-03,S005,2935.79,0,2,0,0,Phoenix,AZ,West,Medium,Medium
2025-02-04,S005,2547.55,1,2,0,0,Phoenix,AZ,West,Medium,Medium
2025-02-05,S005,3185.69,2,2,0,0,Phoenix,AZ,West,Medium,Medium
2025-02-06,S005,3484.2,3,2,0,0,Phoenix,AZ,West,Medium,Medium
2025-02-07,S005,4579.15,4,2,0,0,Phoenix,AZ,West,Medium,Medium
2025-02-08,S005,5242.76,5,2,0,0,Phoenix,AZ,West,Medium,Medium
2025-02-09,S005,5528.23,6,2,0,1,Phoenix,AZ,West,Medium,Medium
2025-02-10,S005,3284.36,0,2,0,0,Phoenix,AZ,West,Medium,Medium
2025-02-11,S005,2698.75,1,2,0,0,Phoenix,AZ,West,Medium,Medium
2025-02-12,S005,2915.44,2,2,0,0,Phoenix,AZ,West,Medium,Medium
2025-02-13,S005,2808.89,3,2,0,0,Phoenix,AZ,West,Medium,Medium
2025-02-14,S005,3866.1,4,2,0,0,Phoenix,AZ,West,Medium,Medium
2025-02-15,S005,5474.63,5,2,0,1,Phoenix,AZ,West,Medium,Medium
2025-02-16,S005,3779.39,6,2,0,0,Phoenix,AZ,West,Medium,Medium
2025-02-17,S005,6076.36,0,2,1,1,Phoenix,AZ,West,Medium,Medium
2025-02-18,S005,2797.96,1,2,0,0,Phoenix,AZ,West,Medium,Medium
2025-02-19,S005,3412.29,2,2,0,0,Phoenix,AZ,West,Medium,Medium
2025-02-20,S005,3056.56,3,2,0,0,Phoenix,AZ,West,Medium,Medium
2025-02-21,S005,3293.86,4,2,0,0,Phoenix,AZ,West,Medium,Medium
2025-02-22,S005,4390.15,5,2,0,0,Phoenix,AZ,West,Medium,Medium
2025-02-23,S005,4437.06,6,2,0,0,Phoenix,AZ,West,Medium,Medium
2025-02-24,S005,2945.71,0,2,0,0,Phoenix,AZ,West,Medium,Medium
2025-02-25,S005,2412.91,1,2,0,0,Phoenix,AZ,West,Medium,Medium
2025-02-26,S005,3047.79,2,2,0,0,Phoenix,AZ,West,Medium,Medium
2025-02-27,S005,3611.22,3,2,0,0,Phoenix,AZ,West,Medium,Medium
2025-02-28,S005,4157.47,4,2,0,0,Phoenix,AZ,West,Medium,Medium
2025-03-01,S005,5461.36,5,3,0,0,Phoenix,AZ,West,Medium,Medium
2025-03-02,S005,6147.05,6,3,0,1,Phoenix,AZ,West,Medium,Medium
2025-03-03,S005,3350.25,0,3,0,0,Phoenix,AZ,West,Medium,Medium
2025-03-04,S005,3539.0,1,3,0,0,Phoenix,AZ,West,Medium,Medium
2025-03-05,S005,3124.73,2,3,0,0,Phoenix,AZ,West,Medium,Medium
2025-03-06,S005,3484.92,3,3,0,0,Phoenix,AZ,West,Medium,Medium
2025-03-07,S005,3915.3,4,3,0,0,Phoenix,AZ,West,Medium,Medium
2024-07-01,S006,4296.38,0,7,0,0,Philadelphia,PA,Northeast,High,Medium
2024-07-02,S006,3609.57,1,7,0,0,Philadelphia,PA,Northeast,High,Medium
2024-07-03,S006,4389.76,2,7,0,0,Philadelphia,PA,Northeast,High,Medium
2024-07-04,S006,10968.39,3,7,1,1,Philadelphia,PA,Northeast,High,Medium
2024-07-05,S006,7026.59,4,7,0,0,Philadelphia,PA,Northeast,High,Medium
2024-07-06,S006,8684.89,5,7,0,1,Philadelphia,PA,Northeast,High,Medium
2024-07-07,S006,6563.62,6,7,0,0,Philadelphia,PA,Northeast,High,Medium
2024-07-08,S006,4501.16,0,7,0,0,Philadelphia,PA,Northeast,High,Medium
2024-07-09,S006,4527.42,1,7,0,0,Philadelphia,PA,Northeast,High,Medium
2024-07-10,S006,4624.04,2,7,0,0,Philadelphia,PA,Northeast,High,Medium
2024-07-11,S006,5017.54,3,7,0,0,Philadelphia,PA,Northeast,High,Medium
2024-07-12,S006,6197.55,4,7,0,0,Philadelphia,PA,Northeast,High,Medium
2024-07-13,S006,6171.18,5,7,0,0,Philadelphia,PA,Northeast,High,Medium
2024-07-14,S006,5856.41,6,7,0,0,Philadelphia,PA,Northeast,High,Medium
2024-07-15,S006,4215.1,0,7,0,0,Philadelphia,PA,Northeast,High,Medium
2024-07-16,S006,4370.0,1,7,0,0,Philadelphia,PA,Northeast,High,Medium
2024-07-17,S006,6375.04,2,7,0,1,Philadelphia,PA,Northeast,High,Medium
2024-07-18,S006,5752.28,3,7,0,0,Philadelphia,PA,Northeast,High,Medium
2024-07-19,S006,5858.08,4,7,0,0,Philadelphia,PA,Northeast,High,Medium
2024-07-20,S006,6940.79,5,7,0,0,Philadelphia,PA,Northeast,High,Medium
2024-07-21,S006,7962.34,6,7,0,0,Philadelphia,PA,Northeast,High,Medium
2024-07-22,S006,3981.89,0,7,0,0,Philadelphia,PA,Northeast,High,Medium
2024-07-23,S006,3897.23,1,7,0,0,Philadelphia,PA,Northeast,High,Medium
2024-07-24,S006,4857.03,2,7,0,0,Philadelphia,PA,Northeast,High,Medium
2024-07-25,S006,4510.53,3,7,0,0,Philadelphia,PA,Northeast,High,Medium
2024-07-26,S006,6953.78,4,7,0,1,Philadelphia,PA,Northeast,High,Medium
2024-07-27,S006,8009.24,5,7,0,1,Philadelphia,PA,Northeast,High,Medium
2024-07-28,S006,7708.76,6,7,0,1,Philadelphia,PA,Northeast,High,Medium
2024-07-29,S006,4688.46,0,7,0,0,Philadelphia,PA,Northeast,High,Medium
2024-07-30,S006,4702.68,1,7,0,0,Philadelphia,PA,Northeast,High,Medium
2024-07-31,S006,3195.57,2,7,0,0,Philadelphia,PA,Northeast,High,Medium
2024-08-01,S006,4878.67,3,8,0,0,Philadelphia,PA,Northeast,High,Medium
2024-08-02,S006,4846.43,4,8,0,0,Philadelphia,PA,Northeast,High,Medium
2024-08-03,S006,6674.92,5,8,0,0,Philadelphia,PA,Northeast,High,Medium
2024-08-04,S006,5898.99,6,8,0,0,Philadelphia,PA,Northeast,High,Medium
2024-08-05,S006,4114.42,0,8,0,0,Philadelphia,PA,Northeast,High,Medium
2024-08-06,S006,5604.19,1,8,0,1,Philadelphia,PA,Northeast,High,Medium
2024-08-07,S006,3707.24,2,8,0,0,Philadelphia,PA,Northeast,High,Medium
2024-08-08,S006,4599.07,3,8,0,0,Philadelphia,PA,Northeast,High,Medium
2024-08-09,S006,5714.09,4,8,0,0,Philadelphia,PA,Northeast,High,Medium
2024-08-10,S006,6513.25,5,8,0,0,Philadelphia,PA,Northeast,High,Medium
2024-08-11,S006,6991.17,6,8,0,0,Philadelphia,PA,Northeast,High,Medium
2024-08-12,S006,4375.45,0,8,0,0,Philadelphia,PA,Northeast,High,Medium
2024-08-13,S006,3449.2,1,8,0,0,Philadelphia,PA,Northeast,High,Medium
2024-08-14,S006,3973.11,2,8,0,0,Philadelphia,PA,Northeast,High,Medium
2024-08-15,S006,4396.98,3,8,0,0,Philadelphia,PA,Northeast,High,Medium
2024-08-16,S006,6008.0,4,8,0,0,Philadelphia,PA,Northeast,High,Medium
2024-08-17,S006,5646.33,5,8,0,0,Philadelphia,PA,Northeast,High,Medium
2024-08-18,S006,5477.75,6,8,0,0,Philadelphia,PA,Northeast,High,Medium
2024-08-19,S006,4430.44,0,8,0,0,Philadelphia,PA,Northeast,High,Medium
2024-08-20,S006,2878.55,1,8,0,0,Philadelphia,PA,Northeast,High,Medium
2024-08-21,S006,3743.48,2,8,0,0,Philadelphia,PA,Northeast,High,Medium
2024-08-22,S006,5399.75,3,8,0,1,Philadelphia,PA,Northeast,High,Medium
2024-08-23,S006,5902.47,4,8,0,0,Philadelphia,PA,Northeast,High,Medium
2024-08-24,S006,7771.94,5,8,0,0,Philadelphia,PA,Northeast,High,Medium
2024-08-25,S006,5604.98,6,8,0,0,Philadelphia,PA,Northeast,High,Medium
2024-08-26,S006,4611.11,0,8,0,0,Philadelphia,PA,Northeast,High,Medium
2024-08-27,S006,5566.91,1,8,0,1,Philadelphia,PA,Northeast,High,Medium
2024-08-28,S006,4440.85,2,8,0,0,Philadelphia,PA,Northeast,High,Medium
2024-08-29,S006,4370.88,3,8,0,0,Philadelphia,PA,Northeast,High,Medium
2024-08-30,S006,5764.85,4,8,0,0,Philadelphia,PA,Northeast,High,Medium
2024-08-31,S006,6763.02,5,8,0,0,Philadelphia,PA,Northeast,High,Medium
2024-09-01,S006,7222.77,6,9,0,0,Philadelphia,PA,Northeast,High,Medium
2024-09-02,S006,6113.86,0,9,1,0,Philadelphia,PA,Northeast,High,Medium
2024-09-03,S006,4126.25,1,9,0,0,Philadelphia,PA,Northeast,High,Medium
2024-09-04,S006,3925.06,2,9,0,0,Philadelphia,PA,Northeast,High,Medium
2024-09-05,S006,4573.87,3,9,0,0,Philadelphia,PA,Northeast,High,Medium
2024-09-06,S006,7501.41,4,9,0,1,Philadelphia,PA,Northeast,High,Medium
2024-09-07,S006,7754.48,5,9,0,1,Philadelphia,PA,Northeast,High,Medium
2024-09-08,S006,6492.84,6,9,0,0,Philadelphia,PA,Northeast,High,Medium
2024-09-09,S006,3581.3,0,9,0,0,Philadelphia,PA,Northeast,High,Medium
2024-09-10,S006,3885.43,1,9,0,0,Philadelphia,PA,Northeast,High,Medium
2024-09-11,S006,3666.79,2,9,0,0,Philadelphia,PA,Northeast,High,Medium
2024-09-12,S006,5220.63,3,9,0,0,Philadelphia,PA,Northeast,High,Medium
2024-09-13,S006,4986.72,4,9,0,0,Philadelphia,PA,Northeast,High,Medium
2024-09-14,S006,7317.92,5,9,0,1,Philadelphia,PA,Northeast,High,Medium
2024-09-15,S006,5776.91,6,9,0,0,Philadelphia,PA,Northeast,High,Medium
2024-09-16,S006,4372.7,0,9,0,0,Philadelphia,PA,Northeast,High,Medium
2024-09-17,S006,4064.53,1,9,0,0,Philadelphia,PA,Northeast,High,Medium
2024-09-18,S006,4407.57,2,9,0,0,Philadelphia,PA,Northeast,High,Medium
2024-09-19,S006,4560.25,3,9,0,0,Philadelphia,PA,Northeast,High,Medium
2024-09-20,S006,6018.47,4,9,0,0,Philadelphia,PA,Northeast,High,Medium
2024-09-21,S006,5450.55,5,9,0,0,Philadelphia,PA,Northeast,High,Medium
2024-09-22,S006,6414.16,6,9,0,0,Philadelphia,PA,Northeast,High,Medium
2024-09-23,S006,4184.62,0,9,0,0,Philadelphia,PA,Northeast,High,Medium
2024-09-24,S006,4259.11,1,9,0,0,Philadelphia,PA,Northeast,High,Medium
2024-09-25,S006,4482.1,2,9,0,0,Philadelphia,PA,Northeast,High,Medium
2024-09-26,S006,5419.69,3,9,0,0,Philadelphia,PA,Northeast,High,Medium
2024-09-27,S006,5923.28,4,9,0,0,Philadelphia,PA,Northeast,High,Medium
2024-09-28,S006,8638.86,5,9,0,1,Philadelphia,PA,Northeast,High,Medium
2024-09-29,S006,4960.02,6,9,0,0,Philadelphia,PA,Northeast,High,Medium
2024-09-30,S006,4007.03,0,9,0,0,Philadelphia,PA,Northeast,High,Medium
2024-10-01,S006,5254.97,1,10,0,1,Philadelphia,PA,Northeast,High,Medium
2024-10-02,S006,4267.93,2,10,0,0,Philadelphia,PA,Northeast,High,Medium
2024-10-03,S006,4718.94,3,10,0,0,Philadelphia,PA,Northeast,High,Medium
2024-10-04,S006,5699.39,4,10,0,0,Philadelphia,PA,Northeast,High,Medium
2024-10-05,S006,6671.53,5,10,0,0,Philadelphia,PA,Northeast,High,Medium
2024-10-06,S006,5599.81,6,10,0,0,Philadelphia,PA,Northeast,High,Medium
2024-10-07,S006,3594.32,0,10,0,0,Philadelphia,PA,Northeast,High,Medium
2024-10-08,S006,4122.97,1,10,0,0,Philadelphia,PA,Northeast,High,Medium
2024-10-09,S006,3329.7,2,10,0,0,Philadelphia,PA,Northeast,High,Medium
2024-10-10,S006,5032.49,3,10,0,0,Philadelphia,PA,Northeast,High,Medium
2024-10-11,S006,4238.21,4,10,0,0,Philadelphia,PA,Northeast,High,Medium
2024-10-12,S006,6018.64,5,10,0,0,Philadelphia,PA,Northeast,High,Medium
2024-10-13,S006,5190.13,6,10,0,0,Philadelphia,PA,Northeast,High,Medium
2024-10-14,S006,3578.02,0,10,0,0,Philadelphia,PA,Northeast,High,Medium
2024-10-15,S006,5510.67,1,10,0,1,Philadelphia,PA,Northeast,High,Medium
2024-10-16,S006,4362.2,2,10,0,0,Philadelphia,PA,Northeast,High,Medium
2024-10-17,S006,4906.41,3,10,0,0,Philadelphia,PA,Northeast,High,Medium
2024-10-18,S006,7006.66,4,10,0,1,Philadelphia,PA,Northeast,High,Medium
2024-10-19,S006,5978.07,5,10,0,0,Philadelphia,PA,Northeast,High,Medium
2024-10-20,S006,8784.65,6,10,0,1,Philadelphia,PA,Northeast,High,Medium
2024-10-21,S006,3900.8,0,10,0,0,Philadelphia,PA,Northeast,High,Medium
2024-10-22,S006,4076.11,1,10,0,0,Philadelphia,PA,Northeast,High,Medium
2024-10-23,S006,4458.16,2,10,0,0,Philadelphia,PA,Northeast,High,Medium
2024-10-24,S006,5352.81,3,10,0,0,Philadelphia,PA,Northeast,High,Medium
2024-10-25,S006,6142.23,4,10,0,0,Philadelphia,PA,Northeast,High,Medium
